"Article","Views","Users","ViewsUser","ViewsΔ%"
"code-security/code-scanning/automatically-scanning-your-code-for-vulnerabilities-and-errors/viewing-code-scanning-logs","3907","2983","1.31","25946.67"
"billing/setting-up-paid-accounts-for-procurement-companies/setting-up-enterprise-accounts-for-procurement-companies","3904","3391","1.15","195100"
"admin/managing-github-actions-for-your-enterprise/enabling-github-actions-for-github-enterprise-server/managing-self-hosted-runners-for-dependabot-updates","3890","2694","1.44",""
"education/manage-coursework-with-github-classroom/teach-with-github-classroom/extending-an-assignments-deadline-for-an-individual-or-group","3889","3459","1.12","194350"
"copilot/github-copilot-enterprise/copilot-pull-request-summaries","3885","3397","1.14",""
"account-and-profile/setting-up-and-managing-your-personal-account-on-github/managing-personal-account-settings/managing-security-and-analysis-settings-for-your-personal-account","3882","3014","1.29","21466.67"
"actions/security-for-github-actions/security-guides/about-secrets","3875","3156","1.23",""
"issues/tracking-your-work-with-issues/administering-issues/pinning-an-issue-to-your-repository","3866","3296","1.17",""
"admin/identity-and-access-management/understanding-iam-for-enterprises","3859","3159","1.22",""
"admin/upgrading-your-instance/troubleshooting-upgrades/known-issues-with-upgrades-to-your-instance","3851","2443","1.58",""
"billing/managing-billing-for-github-marketplace-apps/downgrading-the-billing-plan-for-a-github-marketplace-app","3845","3451","1.11","128066.67"
"admin/monitoring-managing-and-updating-your-instance","3845","2619","1.47",""
"admin/monitoring-managing-and-updating-your-instance/monitoring-your-instance/configuring-collectd-for-your-instance","3840","2358","1.63",""
"admin/managing-github-actions-for-your-enterprise/managing-access-to-actions-from-githubcom/using-the-latest-version-of-the-official-bundled-actions","3833","2880","1.33",""
"organizations/keeping-your-organization-secure/managing-security-settings-for-your-organization/identifying-audit-log-events-performed-by-an-access-token","3827","3237","1.18",""
"admin/configuring-settings/hardening-security-for-your-enterprise/restricting-access-to-githubcom-using-a-corporate-proxy","3825","1882","2.03",""
"webhooks-and-events/webhooks/about-webhooks-for-repositories","3823","2836","1.35",""
"admin/monitoring-managing-and-updating-your-instance/monitoring-your-instance/generating-a-health-check-for-your-enterprise","3818","2831","1.35",""
"apps/creating-github-apps/creating-github-apps/differences-between-github-apps-and-oauth-apps","3810","2641","1.44","2102.31"
"billing/using-the-new-billing-platform/managing-licenses-and-plans-for-your-account","3803","3025","1.26",""
"get-started/exploring-integrations/github-extensions-and-integrations","3793","2974","1.28","7970.21"
"copilot/github-copilot-chat/enabling-github-copilot-chat-for-github-mobile","3786","3046","1.24",""
"billing/using-the-new-billing-platform/estimating-spending","3782","2932","1.29",""
"admin/policies/enforcing-policy-with-pre-receive-hooks/managing-pre-receive-hooks-on-the-github-enterprise-server-appliance","3771","2355","1.6","28907.69"
"organizations/managing-access-to-your-organizations-project-boards","3757","3456","1.09","375600"
"copilot/using-github-copilot/example-use-cases/writing-tests-with-github-copilot","3750","3032","1.24",""
"admin/administering-your-instance/accessing-the-administrative-shell-ssh","3722","2600","1.43",""
"copilot/using-github-copilot/guides-on-using-github-copilot","3717","3078","1.21",""
"apps/github-marketplace/using-the-github-marketplace-api-in-your-app/handling-plan-changes","3713","3413","1.09",""
"actions/administering-github-actions/viewing-github-actions-usage-metrics-for-your-organization","3710","3268","1.14",""
"apps/github-marketplace/listing-an-app-on-github-marketplace/submitting-your-listing-for-publication","3702","3256","1.14",""
"admin/managing-github-actions-for-your-enterprise/enabling-github-actions-for-github-enterprise-server/enabling-github-actions-with-minio-storage","3695","2448","1.51",""
"sponsors/getting-started-with-github-sponsors","3692","3364","1.1","369100"
"billing/managing-billing-for-your-products/managing-billing-for-github-advanced-security/viewing-your-github-advanced-security-usage","3682","2800","1.32",""
"admin/configuration/configuring-network-settings/configuring-time-synchronization","3677","2724","1.35",""
"admin/configuring-settings/configuring-github-connect/enabling-github-connect-for-ghecom","3677","2893","1.27",""
"copilot/example-prompts-for-github-copilot-chat/refactoring-code/fixing-lint-errors","3673","3028","1.21",""
"admin/upgrading-your-instance/preparing-to-upgrade/enabling-automatic-update-checks","3671","2910","1.26",""
"code-security/secret-scanning/copilot-secret-scanning/enabling-ai-powered-generic-secret-detection","3670","3439","1.07",""
"codespaces/reference","3664","3533","1.04",""
"copilot/example-prompts-for-github-copilot-chat/testing-code/create-end-to-end-tests-for-a-webpage","3663","2983","1.23",""
"copilot/github-copilot-enterprise/github-copilot-enterprise-feature-set","3655","2755","1.33",""
"actions/monitoring-and-troubleshooting-workflows/viewing-github-actions-usage-metrics-for-your-organization","3648","3257","1.12",""
"admin/managing-accounts-and-repositories/managing-users-in-your-enterprise/auditing-ssh-keys","3644","3054","1.19",""
"admin/monitoring-managing-and-updating-your-instance/configuring-high-availability/monitoring-a-high-availability-configuration","3630","2614","1.39",""
"admin/configuration/configuring-network-settings","3630","2476","1.47","45275"
"admin/managing-iam/configuring-authentication-for-enterprise-managed-users/disabling-authentication-and-provisioning-for-enterprise-managed-users","3618","3065","1.18",""
"actions/use-cases-and-examples/building-and-testing/building-and-testing-xamarin-applications","3613","3144","1.15",""
"actions/hosting-your-own-runners/managing-access-to-self-hosted-runners-using-groups","3613","2183","1.66","2341.22"
"admin/data-residency/getting-started-with-data-residency-for-github-enterprise-cloud","3608","2581","1.4",""
"copilot/managing-copilot/managing-github-copilot-in-your-organization/managing-github-copilot-features-in-your-organization/managing-copilot-knowledge-bases","3600","2368","1.52",""
"billing/managing-billing-for-your-products/managing-billing-for-github-marketplace-apps/canceling-a-github-marketplace-app","3600","3038","1.18",""
"apps/using-github-apps/reviewing-your-authorized-integrations","3594","2597","1.38","3806.52"
"admin/monitoring-activity-in-your-enterprise/analyzing-how-your-team-works-with-server-statistics/requesting-server-statistics-using-the-rest-api","3592","3125","1.15","359100"
"copilot/building-copilot-extensions/building-a-copilot-agent-for-your-copilot-extension/using-a-demo-agent","3591","2358","1.52",""
"copilot/managing-copilot/managing-github-copilot-in-your-organization/customizing-copilot-for-your-organization/extending-the-capabilities-of-github-copilot-in-your-organization","3590","3006","1.19",""
"copilot/building-copilot-extensions/creating-a-copilot-extension/configuring-your-server-to-deploy-your-copilot-agent","3581","2243","1.6",""
"apps/creating-github-apps/creating-github-apps/rate-limits-for-github-apps","3578","2611","1.37","2068.48"
"admin/configuration/configuring-user-applications-for-your-enterprise/configuring-web-commit-signing","3576","2474","1.45",""
"admin/monitoring-managing-and-updating-your-instance/caching-repositories/about-repository-caching","3575","2492","1.43",""
"billing/using-the-new-billing-platform/roles-for-the-new-billing-platform","3574","2743","1.3",""
"copilot/managing-copilot/managing-copilot-for-your-enterprise/managing-the-copilot-subscription-for-your-enterprise","3573","3065","1.17",""
"billing/managing-billing-for-your-github-account/one-time-payments-for-customers-in-india","3559","2807","1.27","23626.67"
"admin/managing-iam/provisioning-user-accounts-for-enterprise-managed-users/managing-team-memberships-with-identity-provider-groups","3549","2649","1.34",""
"copilot/managing-copilot/managing-github-copilot-in-your-organization/managing-the-copilot-subscription-for-your-organization","3547","3165","1.12",""
"code-security/code-scanning/automatically-scanning-your-code-for-vulnerabilities-and-errors/tracking-code-scanning-alerts-in-issues-using-task-lists","3546","2565","1.38","18563.16"
"rest/overview/troubleshooting-the-rest-api","3539","2742","1.29",""
"search-github/getting-started-with-searching-on-github/enabling-githubcom-repository-search-from-your-private-enterprise-environment","3532","2617","1.35",""
"admin/monitoring-managing-and-updating-your-instance/configuring-clustering/about-cluster-nodes","3509","2390","1.47",""
"admin/packages/configuring-package-ecosystem-support-for-your-enterprise","3505","2574","1.36","24935.71"
"actions/hosting-your-own-runners/running-scripts-before-or-after-a-job","3497","2361","1.48","2529.32"
"copilot/example-prompts-for-github-copilot-chat/documenting-code/explaining-legacy-code","3487","2874","1.21",""
"admin/identity-and-access-management/using-saml-for-enterprise-iam/updating-a-users-saml-nameid","3481","2443","1.42","57916.67"
"admin/configuring-settings/configuring-network-settings/configuring-time-synchronization","3475","2558","1.36",""
"admin/configuring-settings/configuring-github-connect/disabling-github-connect","3474","3356","1.04",""
"admin/managing-accounts-and-repositories/managing-repositories-in-your-enterprise","3442","3052","1.13",""
"admin/monitoring-managing-and-updating-your-instance/monitoring-your-instance","3442","2250","1.53",""
"code-security/codeql-cli/using-the-advanced-functionality-of-the-codeql-cli","3435","3007","1.14",""
"admin/overview/feature-overview-for-github-enterprise-cloud","3434","2974","1.15",""
"admin/managing-accounts-and-repositories/communicating-information-to-users-in-your-enterprise","3434","3024","1.14",""
"admin/configuration/hardening-security-for-your-enterprise/configuring-ssh-connections-to-your-instance","3431","2803","1.22",""
"billing/managing-billing-for-your-products","3428","2915","1.18",""
"copilot/copilot-chat-cookbook/functionality-analysis-and-feature-suggestions/exploring-potential-feature-implementations","3424","2651","1.29",""
"billing/managing-billing-for-your-products/managing-billing-for-github-marketplace-apps/about-billing-for-github-marketplace","3420","2936","1.16",""
"billing/managing-billing-for-your-products/managing-licenses-for-visual-studio-subscriptions-with-github-enterprise/setting-up-visual-studio-subscriptions-with-github-enterprise","3415","2533","1.35",""
"billing/setting-up-paid-accounts-for-procurement-companies","3413","2972","1.15",""
"code-security/code-scanning/automatically-scanning-your-code-for-vulnerabilities-and-errors/built-in-codeql-query-suites","3408","2317","1.47",""
"admin/managing-accounts-and-repositories/managing-users-in-your-enterprise/placing-a-legal-hold-on-a-user-or-organization","3405","2849","1.2",""
"apps/github-marketplace/using-the-github-marketplace-api-in-your-app/handling-plan-cancellations","3401","3107","1.09",""
